Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncomeTrans
28.0,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,4,Male,88,3,1,Research Scientist,1,Single,2367.0,8556,5,Yes,11,3.0,3,0,8,2.0,3,4.0,2,0,4,7.769378609513984
41.0,No,Travel_Rarely,333,Research & Development,22,5,Medical,3,Male,88,1,4,Research Director,4,Single,6020.0,24450,1,Yes,13,4.0,4,0,32,3.0,3,5.0,6,13,9,8.702842538302868
41.0,No,Travel_Rarely,1311,Research & Development,7,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,9474.52564102564,26062,1,No,20,3.0,3,0,5,3.0,1,10.0,1,0,3,9.156361964425669
45.0,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,2,Male,72,4,1,Research Scientist,4,Single,19202.0,13551,2,No,16,3.0,3,0,10,2.0,3,24.0,2,1,3,9.86276971925757
25.0,No,Travel_Rarely,817,Research & Development,1,3,Medical,4,Male,60,2,2,Laboratory Technician,4,Married,3977.0,10846,0,No,12,3.0,2,1,10,2.0,3,5.0,7,0,0,8.28828304520769
32.368,No,Travel_Rarely,335,Research & Development,23,2,Life Sciences,4,Female,37,2,2,Research Scientist,3,Single,2187.0,14811,1,No,12,3.0,4,0,20,5.0,3,5.0,9,3,7,7.690286020676768
32.368,No,Travel_Rarely,269,Research & Development,2,3,Medical,4,Male,56,2,1,Laboratory Technician,1,Divorced,3195.0,8007,0,Yes,11,3.0,3,1,10,2.0,3,2.0,6,7,8,8.069342366811636
37.2520325203252,No,Travel_Rarely,584,Research & Development,22,5,Medical,2,Male,91,3,4,Manager,3,Married,5377.0,18685,3,No,25,3.0,3,1,36,3.0,3,7.0,8,4,7,8.589885876809678
53.0,No,Travel_Rarely,845,Sales,1,5,Medical,4,Male,45,3,2,Sales Executive,4,Single,14814.0,15276,4,No,15,3.0,2,0,7,3.0,3,5.0,0,0,0,9.603327958573235
33.0,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,2,Female,50,1,1,Sales Representative,3,Single,5376.0,16154,1,No,12,3.0,2,0,1,3.0,3,5.0,0,0,0,8.589699882202986
35.0,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,2705.0,14295,4,Yes,12,3.0,3,0,10,2.0,3,5.0,7,0,0,7.902857191280582
37.2520325203252,No,Travel_Rarely,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,6646.0,3449,3,No,21,3.0,2,1,13,3.0,3,17.0,4,0,5,8.801770448914539
44.0,No,Travel_Rarely,322,Research & Development,28,2,Medical,4,Male,59,4,4,Manufacturing Director,3,Married,4689.757785467128,9731,2,Yes,11,3.0,2,1,24,2.0,2,2.0,3,0,2,8.453136215216944
32.0,Yes,Travel_Rarely,530,Sales,3,1,Life Sciences,3,Male,51,2,3,Sales Executive,4,Married,6020.0,5518,1,Yes,11,4.0,1,1,16,5.0,3,5.0,7,3,7,8.702842538302868
47.0,No,Travel_Frequently,252,Research & Development,2,3,Life Sciences,2,Male,95,2,1,Research Scientist,3,Single,5067.0,6153,1,No,14,3.0,4,0,1,2.0,3,19.0,0,0,0,8.53050420547591
31.0,No,Travel_Rarely,663,Research & Development,11,3,Other,2,Female,47,3,3,Research Director,4,Divorced,4306.0,10056,1,Yes,14,3.0,3,3,10,5.0,3,13.0,8,0,7,8.367764677924308
43.034749034749034,No,Travel_Rarely,1232,Sales,16,3,Marketing,3,Female,96,3,3,Sales Executive,2,Married,8686.0,5100,0,No,15,4.0,3,2,12,2.0,2,8.0,9,6,9,9.069467813094768
32.368,No,Travel_Frequently,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,2794.0,8552,7,No,11,4.0,1,1,15,3.0,2,5.0,11,2,11,7.935229539816907
44.0,No,Travel_Frequently,121,Research & Development,2,4,Medical,3,Male,86,2,1,Research Scientist,1,Single,3161.0,7530,1,No,11,4.0,3,0,6,0.0,3,1.0,5,1,3,8.058643712215618
43.034749034749034,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,3,Male,56,3,3,Manufacturing Director,3,Married,8564.0,13943,8,No,11,4.0,3,1,22,2.0,3,0.0,7,0,8,9.055322649709574
37.0,No,Travel_Rarely,1467,Sales,11,2,Technical Degree,2,Female,92,3,3,Sales Executive,4,Married,2782.0,22952,0,No,14,3.0,3,1,10,3.0,3,5.0,7,2,8,7.930925372483388
39.0,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,4127.0,25150,2,No,15,3.0,4,0,18,2.0,3,2.0,2,0,3,8.325306029752582
50.0,No,Travel_Rarely,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,2683.0,21146,1,No,15,3.0,4,2,10,2.0,3,3.0,8,4,7,7.894690850425624
35.0,No,Travel_Frequently,722,Research & Development,25,4,Life Sciences,3,Female,84,3,1,Laboratory Technician,1,Married,4614.0,22102,1,No,14,3.0,4,1,10,0.0,2,4.0,6,1,4,8.4368504387337
58.0,No,Travel_Frequently,1147,Sales,3,3,Marketing,4,Male,52,3,2,Sales Executive,1,Married,15787.0,17011,2,No,14,3.0,4,1,16,2.0,3,2.0,2,0,5,9.666942095531727
55.0,No,Travel_Rarely,692,Research & Development,11,3,Technical Degree,4,Male,73,3,2,Laboratory Technician,3,Married,19859.0,26849,1,No,11,3.0,1,1,10,2.0,4,5.0,9,9,4,9.896412583864164
34.0,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,3,Female,60,1,1,Laboratory Technician,3,Divorced,2311.0,6865,1,No,14,3.0,3,1,7,3.0,3,3.0,7,1,7,7.745435610274381
40.0,No,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6020.0,19573,4,Yes,22,4.0,4,1,15,2.0,3,4.0,0,0,0,8.702842538302868
55.0,No,Travel_Rarely,824,Research & Development,5,2,Life Sciences,4,Male,67,2,2,Research Scientist,2,Married,6020.0,15624,3,No,12,4.0,1,1,12,2.0,3,5.0,1,2,5,8.702842538302868
32.368,No,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,2406.0,8800,1,No,14,3.0,1,2,5,3.0,3,1.0,2,0,3,7.785720896534624
35.906122448979595,No,Travel_Rarely,192,Research & Development,1,2,Medical,1,Male,59,2,1,Laboratory Technician,1,Married,4025.0,11141,1,No,16,3.0,1,2,6,2.0,3,4.0,3,1,3,8.300280189852664
34.0,No,Travel_Rarely,287,Research & Development,5,2,Life Sciences,2,Male,73,3,1,Research Scientist,4,Single,4325.0,13493,1,No,15,3.0,4,0,0,2.0,3,5.0,0,0,0,8.37216741936598
58.0,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,3,Male,87,3,2,Sales Executive,4,Married,13872.0,14862,4,No,11,3.0,3,1,18,1.0,2,37.0,7,0,7,9.537627699020323
28.0,No,Travel_Rarely,1469,Research & Development,20,4,Medical,4,Male,51,3,1,Research Scientist,3,Married,3196.0,5543,4,No,17,3.0,1,2,13,2.0,2,6.0,0,0,0,8.069655306886165
37.2520325203252,No,Non-Travel,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6146.0,23060,8,Yes,12,3.0,4,0,10,2.0,4,7.0,2,0,2,8.72355674269043
55.0,No,Travel_Rarely,1018,Research & Development,2,4,Medical,1,Male,74,4,2,Research Scientist,4,Single,19586.0,10557,7,No,16,3.0,3,0,10,3.0,2,36.0,7,0,7,9.88257030428074
54.0,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Female,58,1,1,Human Resources,3,Married,10739.0,11585,1,No,11,3.0,3,1,1,2.0,3,10.0,0,0,0,9.281637253858216
30.0,No,Non-Travel,601,Sales,7,5,Marketing,4,Male,97,3,2,Sales Executive,4,Married,2097.0,23343,4,No,12,3.0,3,1,7,3.0,2,5.0,3,0,3,7.64826303090192
38.0,No,Travel_Rarely,205,Sales,10,3,Marketing,4,Male,98,2,2,Sales Executive,4,Married,5745.0,7100,1,Yes,11,3.0,4,0,6,2.0,3,2.0,2,4,4,8.656085190282855
30.0,Yes,Travel_Frequently,1485,Research & Development,12,1,Life Sciences,3,Female,79,3,1,Laboratory Technician,4,Married,6696.0,22955,1,Yes,11,3.0,4,0,1,5.0,2,6.0,1,0,0,8.80926561216931
40.0,Yes,Travel_Frequently,592,Research & Development,2,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,6323.0,17181,2,Yes,23,3.0,2,0,11,2.0,4,10.0,0,0,0,8.751949058058614
31.0,No,Travel_Rarely,1473,Research & Development,8,4,Other,3,Male,74,3,2,Healthcare Representative,3,Divorced,8346.0,2227,4,Yes,14,3.0,4,0,8,2.0,3,5.0,2,0,2,9.029537661151497
48.0,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Female,34,3,2,Healthcare Representative,2,Single,4051.0,9697,6,No,14,3.0,4,0,19,2.0,3,9.0,7,0,9,8.30671904320269
31.0,No,Travel_Rarely,563,Sales,1,4,Life Sciences,4,Male,56,4,4,Manager,1,Single,2695.0,3156,1,No,15,3.0,2,0,27,2.0,1,2.0,0,0,12,7.899153483343097
43.034749034749034,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,4,Male,74,2,2,Research Scientist,1,Divorced,9474.52564102564,21029,8,Yes,23,3.0,1,3,19,5.0,3,26.0,13,1,7,9.156361964425669
35.0,No,Travel_Rarely,511,Sales,2,2,Medical,1,Male,89,4,2,Sales Executive,3,Single,9474.52564102564,26997,0,No,14,3.0,2,0,9,2.0,2,10.0,7,0,7,9.156361964425669
32.0,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Married,5470.0,9961,1,No,13,3.0,2,1,14,4.0,2,9.0,8,3,11,8.607033895416027
49.0,No,Non-Travel,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,6804.0,3297,1,Yes,11,3.0,3,3,20,0.0,3,7.0,8,3,8,8.825265953515752
35.906122448979595,No,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,3936.0,26250,1,No,11,3.0,3,2,5,2.0,3,8.0,2,1,3,8.277920258172143
36.0,Yes,Travel_Rarely,781,Research & Development,2,1,Life Sciences,4,Male,57,2,1,Laboratory Technician,4,Divorced,10325.0,13384,9,Yes,14,3.0,4,1,3,2.0,2,16.0,0,0,0,9.242323417829233
44.0,No,Non-Travel,994,Research & Development,7,4,Life Sciences,2,Male,87,3,3,Healthcare Representative,2,Single,3708.0,15322,7,No,19,3.0,4,0,18,5.0,3,5.0,6,4,0,8.218247926685745
35.906122448979595,No,Travel_Frequently,1005,Research & Development,28,2,Technical Degree,4,Male,48,2,4,Research Director,2,Single,4668.0,17119,1,No,11,3.0,3,0,21,2.0,3,8.0,6,8,6,8.448485993406447
30.0,No,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,4,Male,95,3,1,Laboratory Technician,1,Divorced,2862.0,26914,1,No,12,3.0,3,1,18,2.0,2,10.0,7,12,17,7.959275960116396
31.0,No,Travel_Rarely,1120,Sales,11,4,Marketing,2,Male,100,2,2,Sales Executive,4,Married,5460.0,14369,4,No,13,4.0,1,1,8,4.0,2,7.0,3,0,0,8.605204068738951
38.0,No,Travel_Rarely,722,Sales,17,3,Life Sciences,4,Female,38,3,4,Manager,3,Single,4028.0,20489,1,No,11,3.0,4,0,10,2.0,3,7.0,8,6,0,8.301025253838453
31.0,No,Travel_Rarely,971,Sales,1,3,Technical Degree,4,Male,64,2,3,Sales Executive,3,Married,2956.0,12288,1,Yes,14,3.0,4,0,10,4.0,3,1.0,9,8,6,7.991592282068092
29.0,No,Travel_Frequently,746,Research & Development,8,4,Life Sciences,3,Male,61,3,2,Manufacturing Director,4,Single,2439.0,20682,1,No,23,4.0,4,0,11,3.0,3,1.0,7,1,8,7.79934339821592
28.0,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,4689.757785467128,18779,5,No,12,3.0,1,1,6,2.0,2,0.0,1,0,3,8.453136215216944
37.0,No,Travel_Frequently,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,2326.0,6076,6,No,19,3.0,2,1,14,3.0,3,4.0,8,7,6,7.75190533307861
35.0,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2506.0,5411,4,No,12,3.0,3,0,7,0.0,3,2.0,2,2,0,7.826443135456014
21.0,Yes,Travel_Rarely,885,Research & Development,16,4,Life Sciences,3,Male,43,4,1,Laboratory Technician,1,Single,4689.757785467128,8269,1,No,16,3.0,3,0,18,3.0,3,1.0,13,15,14,8.453136215216944
47.0,No,Travel_Rarely,647,Sales,4,4,Marketing,2,Female,45,3,2,Sales Executive,1,Single,10333.0,2253,7,No,13,3.0,4,0,9,4.0,4,22.0,4,1,5,9.243097936214355
29.0,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4689.757785467128,15232,3,No,17,3.0,1,0,4,3.0,3,2.0,0,0,0,8.453136215216944
42.0,No,Non-Travel,1059,Research & Development,9,2,Other,4,Female,93,2,5,Manager,4,Single,5265.0,26362,8,No,22,3.0,4,0,24,5.0,3,5.0,0,0,1,8.568836424568076
30.0,No,Travel_Rarely,546,Research & Development,5,1,Medical,3,Male,97,3,1,Research Scientist,4,Single,9714.0,26009,1,No,18,3.0,3,0,3,4.0,3,10.0,2,2,2,9.18132342290569
24.0,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Male,75,3,1,Research Scientist,3,Single,2296.0,23910,1,No,14,3.0,3,0,5,3.0,2,1.0,4,0,4,7.738923757439457
32.368,No,Travel_Rarely,974,Research & Development,1,4,Medical,4,Male,91,3,1,Laboratory Technician,4,Divorced,2058.0,11005,3,No,14,3.0,4,2,8,1.0,3,6.0,3,0,2,7.629489916393995
31.0,No,Travel_Rarely,1378,Research & Development,13,2,Other,4,Female,46,2,2,Laboratory Technician,2,Married,16422.0,23679,4,Yes,13,3.0,1,1,10,3.0,3,3.0,3,0,3,9.706377178268735
36.0,No,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,2,Male,59,3,3,Research Scientist,1,Divorced,4485.0,18787,2,No,17,3.0,3,1,25,2.0,3,8.0,0,0,0,8.408493774492896
47.0,Yes,Travel_Rarely,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4591.0,23288,0,Yes,18,3.0,3,1,5,4.0,2,5.0,2,3,2,8.431853144249223
30.0,No,Travel_Rarely,715,Sales,2,4,Other,4,Male,54,3,2,Sales Executive,1,Single,6516.717073170732,21602,7,No,13,3.0,4,0,10,2.0,3,8.0,2,0,3,8.782126011728899
37.2520325203252,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,6384.0,23474,3,No,14,3.0,1,0,36,2.0,3,7.0,9,0,9,8.761550139129644
43.0,No,Travel_Rarely,538,Research & Development,1,4,Technical Degree,1,Male,66,3,3,Healthcare Representative,2,Divorced,4689.757785467128,20933,1,No,12,3.0,1,3,10,3.0,3,1.0,8,7,7,8.453136215216944
37.0,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,Male,94,1,5,Manager,2,Single,4285.0,2493,2,Yes,16,3.0,1,0,26,2.0,3,10.0,10,1,11,8.36287583103188
27.0,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Female,56,3,1,Research Scientist,3,Married,2863.0,17360,6,No,13,3.0,1,1,10,2.0,2,1.0,2,1,3,7.959625305098115
44.0,No,Travel_Rarely,1334,Sales,4,2,Medical,3,Male,63,2,2,Sales Executive,2,Divorced,16328.0,19760,1,Yes,12,3.0,2,3,11,1.0,2,20.0,8,2,7,9.70063670448968
39.0,No,Travel_Rarely,567,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,8376.0,17218,1,Yes,13,3.0,3,0,6,3.0,3,2.0,3,1,3,9.033125752550372
36.0,No,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,3,Male,63,2,1,Laboratory Technician,4,Married,5507.0,7713,1,No,18,3.0,4,1,1,1.0,2,4.0,0,0,1,8.613775289262481
43.0,No,Travel_Frequently,1351,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,16959.0,7419,6,No,14,3.0,2,2,10,2.0,2,25.0,2,0,2,9.738553945343401
37.2520325203252,No,Travel_Frequently,1262,Research & Development,1,4,Medical,1,Male,35,4,4,Manager,4,Single,5332.0,16154,2,No,22,3.0,3,0,27,3.0,2,5.0,4,2,1,8.5814816812986
50.0,No,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,Male,80,2,3,Manufacturing Director,3,Married,6020.0,25800,1,No,13,4.0,4,2,18,1.0,3,5.0,15,14,12,8.702842538302868
37.0,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4107.0,26841,5,No,21,3.0,3,1,14,3.0,3,5.0,4,1,4,8.320448113956559
50.0,No,Travel_Frequently,1283,Research & Development,23,3,Life Sciences,4,Male,54,3,1,Research Scientist,4,Single,11245.0,18168,9,No,16,3.0,4,0,6,3.0,3,30.0,2,1,2,9.327678864393416
35.906122448979595,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Male,48,2,2,Laboratory Technician,4,Married,4400.0,23631,0,No,12,3.0,1,1,10,2.0,3,3.0,2,6,7,8.389359819906353
29.0,No,Travel_Rarely,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5561.0,3987,6,No,19,3.0,3,1,10,5.0,3,6.0,2,1,2,8.623533227187563
32.0,No,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,4,Female,49,3,1,Research Scientist,2,Single,5175.0,21158,1,No,13,3.0,3,0,6,2.0,2,5.0,2,1,3,8.55159461813357
45.0,No,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Female,80,1,3,Sales Executive,3,Married,6020.0,3840,3,No,13,4.0,3,1,10,2.0,1,5.0,3,0,2,8.702842538302868
46.0,Yes,Travel_Rarely,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,8926.0,14168,1,Yes,16,4.0,4,1,6,2.0,3,9.0,3,1,2,9.096723645189215
38.0,No,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,3,Male,90,2,4,Healthcare Representative,3,Single,6553.0,17810,7,Yes,12,3.0,4,0,25,3.0,3,1.0,1,0,7,8.787678239039497
26.0,Yes,Travel_Rarely,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,2305.0,22908,3,No,12,3.0,1,0,12,3.0,3,3.0,0,0,0,7.742835955430749
37.0,No,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,4689.757785467128,9358,4,Yes,12,3.0,1,1,26,2.0,4,1.0,2,0,1,8.453136215216944
32.0,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,6162.0,26507,5,No,15,3.0,3,0,6,3.0,3,14.0,2,0,2,8.726156679156613
33.0,No,Travel_Rarely,1420,Human Resources,2,4,Human Resources,3,Male,32,2,5,Manager,4,Married,8380.0,21922,9,No,21,3.0,4,1,30,3.0,3,9.0,2,2,2,9.033603193476129
43.0,No,Travel_Frequently,1245,Sales,14,3,Life Sciences,3,Female,80,3,2,Sales Executive,2,Married,2455.0,12355,0,No,11,3.0,4,1,10,5.0,3,8.0,8,7,7,7.805882040228621
24.0,No,Travel_Rarely,1109,Research & Development,29,4,Medical,4,Male,69,3,1,Laboratory Technician,3,Single,2293.0,11135,9,No,12,3.0,2,0,10,2.0,3,2.0,7,7,7,7.737616282857904
25.0,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,Male,78,2,4,Manager,4,Married,8639.0,22021,2,No,16,3.0,3,0,31,3.0,3,2.0,8,3,7,9.064042114358884
32.0,No,Travel_Rarely,1448,Sales,28,3,Medical,4,Male,53,4,4,Sales Executive,4,Married,9679.0,11737,3,Yes,18,4.0,3,1,23,1.0,3,1.0,11,11,11,9.17771386914909
30.0,No,Travel_Rarely,728,Research & Development,1,4,Medical,1,Female,80,3,3,Research Director,4,Divorced,6118.0,11677,2,Yes,18,3.0,1,2,15,2.0,3,10.0,2,0,2,8.718990524710849
55.0,No,Non-Travel,720,Research & Development,16,4,Medical,1,Male,51,2,2,Laboratory Technician,3,Single,13577.0,11983,6,No,14,3.0,4,0,10,3.0,3,33.0,0,0,0,9.51613246360028
25.0,No,Travel_Frequently,607,Sales,7,3,Marketing,1,Male,83,4,2,Sales Executive,1,Married,1118.0,2261,2,No,16,3.0,4,1,17,4.0,2,1.0,7,6,13,7.0192966537150445
36.0,Yes,Travel_Rarely,115,Sales,13,3,Technical Degree,1,Male,51,3,2,Sales Executive,2,Single,6842.0,17485,5,No,11,4.0,1,0,7,2.0,1,5.0,3,0,0,8.830835365537549
35.0,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Female,92,4,2,Sales Executive,3,Married,2022.0,22128,1,No,21,3.0,3,2,10,3.0,3,10.0,8,4,8,7.611842399580417
32.0,No,Travel_Rarely,902,Research & Development,26,2,Medical,3,Male,92,2,2,Research Scientist,4,Married,6735.0,21203,3,Yes,13,3.0,4,1,16,2.0,1,0.0,1,0,0,8.815073088844464
50.0,Yes,Non-Travel,699,Research & Development,6,1,Medical,2,Female,83,3,1,Research Scientist,1,Single,6347.0,17102,2,No,11,3.0,3,0,8,3.0,3,18.0,2,1,3,8.75573753930647
30.0,No,Travel_Rarely,406,Sales,3,1,Marketing,1,Female,52,3,4,Manager,3,Married,11416.0,15596,3,No,12,3.0,4,1,23,4.0,3,8.0,9,4,9,9.342771159156673
39.0,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Male,92,3,2,Research Scientist,4,Married,9613.0,18089,1,Yes,12,3.0,4,1,6,5.0,2,18.0,4,0,5,9.170871628065816
46.0,Yes,Travel_Frequently,410,Sales,28,3,Marketing,4,Male,39,2,3,Sales Executive,1,Divorced,5772.0,16586,4,Yes,13,4.0,2,1,20,4.0,3,9.0,2,2,0,8.660773919893762
50.0,No,Travel_Frequently,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,6796.0,5494,0,No,11,3.0,4,1,10,2.0,2,4.0,7,1,6,8.824089482791823
24.0,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,3907.0,3567,3,Yes,12,3.0,4,2,8,2.0,4,6.0,4,1,4,8.27052509505507
43.0,Yes,Travel_Rarely,807,Research & Development,17,3,Technical Degree,3,Female,38,2,1,Research Scientist,3,Married,9985.0,15587,9,Yes,16,3.0,4,1,6,1.0,3,1.0,0,0,0,9.208839245849916
22.0,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,2323.0,11591,3,Yes,16,4.0,4,0,21,6.0,3,2.0,0,0,2,7.750614732770409
28.0,Yes,Travel_Rarely,500,Sales,2,3,Medical,3,Female,49,2,1,Sales Representative,3,Single,4689.757785467128,22052,1,No,13,3.0,4,0,2,3.0,2,1.0,2,0,2,8.453136215216944
40.0,No,Travel_Rarely,1450,Research & Development,3,3,Medical,3,Female,79,2,1,Research Scientist,3,Divorced,9474.52564102564,25326,1,Yes,15,3.0,4,1,1,2.0,2,20.0,1,0,1,9.156361964425669
30.0,No,Travel_Rarely,479,Research & Development,7,4,Medical,1,Male,35,3,1,Research Scientist,4,Single,5126.0,22061,1,No,13,3.0,3,0,1,1.0,1,10.0,0,0,0,8.542080906924017
32.0,No,Travel_Rarely,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,5396.0,2690,1,Yes,11,3.0,2,0,9,2.0,3,10.0,6,1,1,8.593413217327646
39.0,No,Travel_Rarely,1249,Research & Development,7,3,Life Sciences,1,Male,97,3,3,Laboratory Technician,1,Divorced,6020.0,20308,1,No,18,4.0,1,1,24,3.0,3,5.0,9,9,11,8.702842538302868
46.0,No,Travel_Rarely,508,Sales,10,3,Marketing,2,Male,46,2,2,Sales Executive,4,Single,6020.0,4317,3,No,14,3.0,3,0,9,2.0,2,5.0,7,0,1,8.702842538302868
32.0,No,Non-Travel,1255,Research & Development,1,2,Life Sciences,1,Male,90,3,1,Research Scientist,1,Married,4707.0,10494,2,No,22,3.0,4,1,5,2.0,4,4.0,2,1,0,8.456806041401142
36.0,No,Travel_Rarely,1299,Research & Development,27,3,Medical,3,Male,94,3,2,Healthcare Representative,3,Married,5810.0,16577,6,No,13,3.0,2,2,17,2.0,2,10.0,7,7,7,8.667335849845957
36.0,No,Travel_Frequently,727,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,6499.0,21082,1,No,11,3.0,1,0,2,3.0,3,6.0,2,0,2,8.77940359789435
31.0,Yes,Travel_Frequently,247,Research & Development,8,1,Medical,3,Male,80,3,1,Laboratory Technician,3,Single,3479.0,13556,1,No,12,3.0,4,0,0,2.0,3,5.0,0,0,0,8.154500175151941
54.0,No,Travel_Rarely,1332,Research & Development,2,4,Other,1,Female,98,2,2,Healthcare Representative,4,Single,17328.0,17078,3,No,23,3.0,2,0,14,3.0,3,20.0,0,0,0,9.760078969240771
39.0,No,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,2086.0,18597,3,No,12,3.0,4,0,12,6.0,3,1.0,2,2,2,7.643003635560718
26.0,No,Travel_Rarely,1090,Sales,10,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,4306.0,17967,1,No,14,3.0,4,2,2,5.0,3,0.0,2,2,2,8.367764677924308
18.0,No,Travel_Rarely,879,Research & Development,9,2,Medical,3,Male,72,3,2,Manufacturing Director,3,Single,1878.0,12858,7,Yes,18,3.0,3,0,10,3.0,3,0.0,4,1,7,7.537962659768208
36.0,No,Travel_Frequently,1375,Sales,10,3,Life Sciences,4,Female,87,3,2,Sales Executive,3,Divorced,2153.0,12313,1,Yes,14,3.0,3,1,15,2.0,3,5.0,14,0,7,7.674617497364363
22.0,No,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,Male,62,2,2,Human Resources,1,Married,2328.0,17822,3,No,12,3.0,4,0,9,2.0,3,4.0,2,1,0,7.752764808851328
34.0,No,Travel_Rarely,1034,Sales,16,3,Marketing,4,Female,80,3,4,Manager,4,Married,2579.0,7744,5,Yes,22,3.0,3,1,22,2.0,3,8.0,13,1,9,7.8551570058813445
42.0,No,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Male,46,2,3,Healthcare Representative,2,Single,5087.0,17654,1,No,14,3.0,2,0,9,2.0,4,0.0,7,7,7,8.534443544822764
